row_id,interaction_id,run_interaction_id,span_selector,resolved_span_id,resolved_span_index,expected_project_id,expected_project_name_contains,expected_decision,actual_project_id,actual_project_name,actual_decision,actual_confidence,actual_prompt_version,actual_model_id,actual_reason_codes,actual_reasoning,char_start,char_end,has_expectation,is_correct,error,notes,tags
gt_0068,cll_06E4JPQPKSX69EHC3PZMMWXHS4,cll_06E4JPQPKSX69EHC3PZMMWXHS4,span_index:0,54ba6b0f-9c1b-4e97-ad7a-7765a3801454,0,,winship,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.850,v1.12.0_world_model_facts,gpt-4o,,"The transcript explicitly mentions 'bethany road,' which is a strong match for the address of the Winship Residence project (4541 Bethany Rd, Madison, GA 30650). Malcolm Hetzer, the caller, is associated with multiple projects, but his floater status provides no specific signal. There are no contradicting mentions in the transcript, and no other candidates have been offered in the context.",0,1716,true,true,,,
gt_0069,cll_06E4JQ54RDWF79Z6N765MV2SR0,cll_06E4JQ54RDWF79Z6N765MV2SR0,span_index:0,9f4fe9c4-0569-439c-8db5-f54fcd4d005b,0,,woodbery,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,784,true,false,,,
gt_0070,cll_06E4JV04T9WE1EXZ5YC3H53T5R,cll_06E4JV04T9WE1EXZ5YC3H53T5R,span_index:0,18627776-bf77-40a9-a224-22d90df3d9ca,0,,woodbery,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.750,v1.12.0_world_model_facts,gpt-4o,,"The transcript mentions 'Winship' explicitly, which matches the project alias for the Winship Residence. Zack Sittler was traveling between 'your house and winship's,' indicating clear mention of the Winship project. While no journal claims directly relate, the explicit mention of the alias in the context of location is a strong anchor for assignment.",0,1384,true,false,,,
gt_0071,cll_06E4K02P55WQZ1JN7SAVZ3D318,cll_06E4K02P55WQZ1JN7SAVZ3D318,span_index:0,de6d1f45-5580-4501-ba08-0b805aa65e41,0,,woodbery,assign,,,review,0.800,v1.12.0_world_model_facts,gpt-4o,"{ambiguous_contact,bizdev_without_commitment}","The conversation primarily focuses on architectural elements and construction details related to 'the engineering side of the groin vaults in your bedroom and dining room.' This level of design-specific discussion strongly suggests the Woodbery Residence project, supported by the presence of terms matching aliases and Shayelyn Woodbery as a contact. The mention of 'Brian, the framer,' provides additional support since it's common to involve framers in structural discussions at construction sites. BizDev prospect gate held project assignment (looking at; commitment_terms=none).",0,2312,true,false,,,
gt_0072,cll_06E4K02P55WQZ1JN7SAVZ3D318,cll_06E4K02P55WQZ1JN7SAVZ3D318,span_index:1,6d9c002e-bca4-4184-9e49-4a2aa0b3355e,1,,woodbery,assign,,,review,0.500,v1.12.0_world_model_facts,gpt-4o,"{weak_anchor,ambiguous_contact,bizdev_without_commitment}","The mention of 'Brian' in the transcript aligns with the 'Young Residence' project, which has a known client of Brian A. Young. However, as Shayelyn Woodbery is a contact with a high fanout (anti-signal), her identity does not provide strong attribution. Additional context such as a client's full name, exact project name, or address was not referenced to strengthen the match explicitly. The combination of mention and project affinity suggests a potential link, but not enough for a definitive decision without further context. BizDev prospect gate held project assignment (thinking about; commitment_terms=none).",2312,3389,true,false,,,
gt_0073,cll_06E4K02P55WQZ1JN7SAVZ3D318,cll_06E4K02P55WQZ1JN7SAVZ3D318,span_index:2,b249ced8-cfae-4c07-b93a-21e256789766,2,,woodbery,assign,7db5e186-7dda-4c2c-b85e-7235b67e06d8,Woodbery Residence,review,0.330,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact}","The transcript involves a detailed discussion about changes to window heights and ceiling plans, which aligns with an open loop in the journal for the Woodbery Residence. No explicit project name or address is mentioned in the transcript, leading to a lack of strong anchors from transcript evidence alone. Given Shayelyn Woodbery's role in multiple projects, her involvement isn't a decisive signal. Therefore, without a direct transcript anchor, assigning definitively requires review.",3389,7528,true,false,,,
gt_0074,cll_06E4K02P55WQZ1JN7SAVZ3D318,cll_06E4K02P55WQZ1JN7SAVZ3D318,span_index:3,35ffec11-6da5-4ad1-9e0f-3c79e2169bce,3,,woodbery,assign,a3244d97-7301-4e63-a2c6-2ca01d7041a4,Woodbery Barns,review,0.600,v1.12.0_world_model_facts,gpt-4o,{ambiguous_contact},"The transcript includes a mention of 'David', which aligns with the client name for the Woodbery Barns project. There is no direct evidence pointing to the Woodbery Residence or Permar Residence projects from the transcript. Given Shayelyn Woodbery's status as a floater, her identity does not strengthen the attribution. The use of a ladder and discussion about stringers, windows, and structural aspects suggests a construction project, which could apply to either Woodbery project, but there is no definitive project anchor.",7528,11722,true,false,,,
gt_0075,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,span_index:0,a6438b0a-3d7d-4fc5-a9ca-44ea1e238f36,0,,winship,assign,,,,,,,,,0,1434,true,false,,,
gt_0076,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,span_index:1,21922581-37af-41bf-acf4-dd44a6b6e268,1,,winship,assign,,,,,,,,,1434,2322,true,false,,,
gt_0077,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,span_index:2,2b1cb4cc-e545-4187-9f47-f182781ca878,2,,winship,assign,,,,,,,,,2322,2992,true,false,,,
gt_0078,cll_06E4K89W79XQQ7TYRDTH6534CG,cll_06E4K89W79XQQ7TYRDTH6534CG,span_index:0,e3c9df57-e296-4c67-98ea-97f3ecb4f0f8,0,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,1876,true,false,,,
gt_0079,cll_06E4KJ4645YE9CFYX8CXT9XPVM,cll_06E4KJ4645YE9CFYX8CXT9XPVM,span_index:0,28f5c507-dbe3-4ea6-bc95-9216b927a380,0,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,1760,true,false,,,
gt_0080,cll_06E4KJ4645YE9CFYX8CXT9XPVM,cll_06E4KJ4645YE9CFYX8CXT9XPVM,span_index:1,3d78653b-67bf-4223-9a66-6b2e5262cf5e,1,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),1760,3520,true,false,,,
gt_0081,cll_06E4KJ4645YE9CFYX8CXT9XPVM,cll_06E4KJ4645YE9CFYX8CXT9XPVM,span_index:2,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0082,cll_06E4KKW99NYTS04NN3SMEFYAYG,cll_06E4KKW99NYTS04NN3SMEFYAYG,span_index:0,f8421167-0371-47b4-83a8-6f2dccd08da6,0,,woodbery,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,1881,true,false,,,
gt_0083,cll_06E4KKW99NYTS04NN3SMEFYAYG,cll_06E4KKW99NYTS04NN3SMEFYAYG,span_index:1,91eb3e1e-90c0-4fb0-8e49-f41637bd67c1,1,,woodbery,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),1881,5345,true,false,,,
gt_0084,cll_06E4STVDDHT0H1CPJJBB28KNG8,cll_06E4STVDDHT0H1CPJJBB28KNG8,span_index:0,6cc31639-cff7-445c-850f-11fc36158ce7,0,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,1659,true,false,,,
gt_0085,cll_06E4STVDDHT0H1CPJJBB28KNG8,cll_06E4STVDDHT0H1CPJJBB28KNG8,span_index:1,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0086,cll_06E4SXBE0NTCB1EVNTZGETQF6C,cll_06E4SXBE0NTCB1EVNTZGETQF6C,span_index:0,1be12a84-3967-4a58-91c1-ec19fd601437,0,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,927,true,false,,,
gt_0087,cll_06E4SXBE0NTCB1EVNTZGETQF6C,cll_06E4SXBE0NTCB1EVNTZGETQF6C,span_index:1,b920ea05-a81f-40a3-b11e-906dbca346f3,1,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),927,1333,true,false,,,
gt_0088,cll_06E5F9JKZNZZF19NWGYEDDXF6G,cll_06E5F9JKZNZZF19NWGYEDDXF6G,span_index:0,399f4919-cf33-4bc0-8c5b-c41bd1261406,0,,permar,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,1644,true,false,,,
gt_0089,cll_06E5F9JKZNZZF19NWGYEDDXF6G,cll_06E5F9JKZNZZF19NWGYEDDXF6G,span_index:1,230c1843-f25f-45f5-8d4d-f60b5255bdea,1,,permar,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),1644,3289,true,false,,,
