row_id,interaction_id,run_interaction_id,span_selector,resolved_span_id,resolved_span_index,expected_project_id,expected_project_name_contains,expected_decision,actual_project_id,actual_project_name,actual_decision,actual_confidence,actual_prompt_version,actual_model_id,actual_reason_codes,actual_reasoning,char_start,char_end,has_expectation,is_correct,error,notes,tags
gt_0076,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,span_index:1,dbc84755-a27e-4995-8c4c-c71ea11bb11b,1,,winship,assign,,,none,0.150,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{quote_unverified,weak_anchor,ambiguous_contact,bizdev_without_commitment}","This is a technical discussion between Zack Sittler (HCB staff) and Larry Fitzgerald about cabinet door construction methods, materials, and techniques. The conversation focuses on general woodworking challenges rather than any specific project. Larry is a floater contact (fanout=6) providing no identity signal, and there are no project-specific anchors in the transcript. BizDev prospect gate held project assignment (thinking about; commitment_terms=none).",901,4765,true,false,,,
gt_0077,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,span_index:2,dd1d898e-0a29-45a3-915c-24251b306b35,2,,winship,assign,,,none,0.150,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{quote_unverified,weak_anchor,ambiguous_contact}","This conversation is about door construction methods and materials between HCB staff (Zack Sittler) and a contractor (Larry Fitzgerald). No specific project names, addresses, or client names are mentioned. Larry Fitzgerald is a floater contact (fanout=6) providing anti-signal for project attribution. The discussion focuses on technical door construction details without any project-specific anchors.",4765,8725,true,false,,,
gt_0078,cll_06E4K89W79XQQ7TYRDTH6534CG,cll_06E4K89W79XQQ7TYRDTH6534CG,span_index:0,150a13ef-64f7-4774-81dc-1c204925ded3,0,,winship,assign,,,none,0.150,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{quote_unverified,weak_anchor,ambiguous_contact,bizdev_without_commitment}","The transcript is a brief coordination call between HCB staff (Zack Sittler) and a trade contractor (Malcolm Hetzer) discussing general logistics like poor cell service and scheduling. Malcolm mentions showing 'her' a receptacle for approval and working on receptacles in a living room and broom closet, but provides no project-identifying information like addresses, client names, or project names. The caller is a floater (8 projects) providing anti-signal for attribution. BizDev prospect gate held project assignment (text me; commitment_terms=none).",0,1876,true,false,,,
gt_0079,cll_06E4KJ4645YE9CFYX8CXT9XPVM,cll_06E4KJ4645YE9CFYX8CXT9XPVM,span_index:0,45a8a49c-2dfb-4831-9f26-791767618263,0,,winship,assign,,,none,0.150,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{weak_anchor,ambiguous_contact,bizdev_without_commitment}","This conversation is about custom door fabrication between Zack Sittler (HCB staff) and a vendor/contractor named Ram. The discussion involves pricing for black walnut doors ($7,500), specifications (craftsman style, insulated glass), and deposit arrangements. There are no project-specific anchors like client names, addresses, or project aliases in the transcript. BizDev prospect gate held project assignment (looking at; commitment_terms=none).",0,1760,true,false,,,
gt_0080,cll_06E4KJ4645YE9CFYX8CXT9XPVM,cll_06E4KJ4645YE9CFYX8CXT9XPVM,span_index:1,1e1a8bd9-3380-41ce-8a0e-97a351a7e072,1,,winship,assign,,,none,0.150,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{quote_unverified,weak_anchor,ambiguous_contact,bizdev_without_commitment}","This is a conversation between Zack Sittler (HCB staff) and a vendor about material delivery logistics, payment arrangements, and scheduling. No project names, addresses, client names, or project-specific content are mentioned. BizDev prospect gate held project assignment (text me; commitment_terms=none).",1760,3520,true,false,,,
gt_0081,cll_06E4KJ4645YE9CFYX8CXT9XPVM,cll_06E4KJ4645YE9CFYX8CXT9XPVM,span_index:2,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0082,cll_06E4KKW99NYTS04NN3SMEFYAYG,cll_06E4KKW99NYTS04NN3SMEFYAYG,span_index:0,09de0e0a-9f9f-4ce1-9493-e743639d84cf,0,,woodbery,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.850,v1.12.0_world_model_facts,claude-sonnet-4-20250514,,Shayelyn explicitly mentions 'the winship's address' when discussing a J&J Brick receipt that was mistakenly attached to her bill. This is a clear reference to the Winship Residence project.,0,1675,true,false,,,
gt_0083,cll_06E4KKW99NYTS04NN3SMEFYAYG,cll_06E4KKW99NYTS04NN3SMEFYAYG,span_index:1,508f3b04-b659-45bd-8aef-287b23592f92,1,,woodbery,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.850,v1.12.0_world_model_facts,claude-sonnet-4-20250514,,"The transcript contains a clear reference to 'the winship's address' when discussing invoices, which directly matches the Winship Residence project alias. This is supported by the speaker being Shayelyn Woodbery, who is the client for the Woodbery Barns project and appears to be discussing invoice reconciliation issues.",1675,5345,true,false,,,
gt_0085,cll_06E4STVDDHT0H1CPJJBB28KNG8,cll_06E4STVDDHT0H1CPJJBB28KNG8,span_index:1,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0086,cll_06E4SXBE0NTCB1EVNTZGETQF6C,cll_06E4SXBE0NTCB1EVNTZGETQF6C,span_index:0,971c8f8d-51c1-477c-a1e6-72ccf9094f97,0,,winship,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,review,0.850,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{quote_unverified,weak_anchor,ambiguous_contact}",The transcript contains a clear mention of 'winship' when discussing pocket doors that need adjustment. This matches the 'Winship' alias for the Winship Residence project.,0,657,true,false,,,
gt_0087,cll_06E4SXBE0NTCB1EVNTZGETQF6C,cll_06E4SXBE0NTCB1EVNTZGETQF6C,span_index:1,07a3f32b-cd01-4f1f-9119-a5ee9e306d6b,1,,winship,assign,,,none,0.150,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{quote_unverified,weak_anchor,ambiguous_contact}","Technical construction discussion about pocket door adjustments between Randy Booth (floater contact) and HCB staff, but no project-specific anchors appear in transcript.",657,1264,true,false,,,
gt_0089,cll_06E5F9JKZNZZF19NWGYEDDXF6G,cll_06E5F9JKZNZZF19NWGYEDDXF6G,span_index:1,86dfbad5-3496-4e9b-bb83-8436a0b388cd,1,,permar,assign,,,review,0.350,v1.12.0_world_model_facts,claude-sonnet-4-20250514,{ambiguous_contact},"The transcript mentions 'red oak' which matches an alias for Young Residence, and 'ash wood' which could match Winship Residence's common-word alias 'Ash'. However, these are material names that require corroboration from stronger anchors like project names, addresses, or client names. The caller Zack Sittler is HCB staff with fanout=8, providing no attribution signal.",1644,3289,true,false,,,
