row_id,interaction_id,run_interaction_id,span_selector,resolved_span_id,resolved_span_index,expected_project_id,expected_project_name_contains,expected_decision,actual_project_id,actual_project_name,actual_decision,actual_confidence,actual_prompt_version,actual_model_id,actual_reason_codes,actual_reasoning,char_start,char_end,has_expectation,is_correct,error,notes,tags
gt_0110,cll_06E0DT8CWDY5BCYN7E1J2WSV30,cll_06E0DT8CWDY5BCYN7E1J2WSV30,span_index:0,306a216f-04d1-45ba-8f37-b9bdfdcee940,0,,winship,assign,d8091a15-6a69-4634-8d5b-117abea35aa6,Permar Residence,assign,0.800,v1.12.0_world_model_facts,claude-3-haiku-20240307,,"The transcript contains several references to a project in Sparta, Georgia, including the explicit mention of 'Sparta'. This, combined with the project's location and the contact's proximity to the job site, strongly indicates the conversation is about the Permar Residence project.",0,752,true,false,,,
gt_0112,cll_06E0DT8CWDY5BCYN7E1J2WSV30,cll_06E0DT8CWDY5BCYN7E1J2WSV30,span_index:2,e58323b0-265c-4dcb-8ca5-ca82fb5dac87,2,,permar,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.800,v1.12.0_world_model_facts,claude-3-haiku-20240307,,"The transcript contains multiple explicit references to the 'Winship Residence' project, including mentions of the 'Cypress Room', 'Winship', and other aliases. The contact's floater status is an anti-signal, but the strong transcript anchors outweigh that.",1359,4735,true,false,,,
gt_0113,cll_06E0ARC879S855FPXM71S6EBJR,cll_06E0ARC879S855FPXM71S6EBJR,span_index:0,28959f2e-d9ac-439f-8782-299a8a02a78b,0,,winship,assign,7db5e186-7dda-4c2c-b85e-7235b67e06d8,Woodbery Residence,review,0.650,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{quote_unverified,weak_anchor}","The transcript mentions Luis Juarez, who is a semi-anchored contact associated with both the Woodbery Residence and Permar Residence projects. There are no explicit references to project names, addresses, or clients in the transcript. However, the discussion of scheduling work on a fireplace suggests the Woodbery Residence project, which has active status and an open task related to the fireplace. The transcript does not provide a strong enough anchor to confidently assign the conversation to a specific project.",0,1258,true,false,,,
gt_0114,cll_06E0ARC879S855FPXM71S6EBJR,cll_06E0ARC879S855FPXM71S6EBJR,span_index:1,19a97317-af29-46f9-80b5-f49c006cbb1b,1,,winship,assign,,,review,0.500,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{quote_unverified,weak_anchor}","The transcript mentions the caller discussing a hardscape pavers project for a client, but does not provide enough specific details to confidently match it to either the Woodbery Residence or Permar Residence projects. The contact, Luis Juarez, is semi-anchored to two projects, so his identity alone is not a strong attribution signal. More corroborating evidence from the transcript would be needed to make a firm assignment.",1258,1976,true,false,,,
gt_0116,cll_06E09HGEHDXFZ2KM1JGMZW3S4M,cll_06E09HGEHDXFZ2KM1JGMZW3S4M,span_index:2,8bdac17c-dbcb-49fa-bb4c-0369934f4887,2,,skelton,assign,,,review,0.750,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{ambiguous_contact,bizdev_without_commitment}","The transcript contains multiple references to the 'Skelton' project, including exact mentions of 'Skelton' and 'skeleton'. Additionally, the conversation discusses sending crews to 'Skelton' and 'Sparta', with Sparta being identified as a secondary location. This provides strong evidence that the primary focus of the call is the Skelton Residence project. BizDev prospect gate held project assignment (text me; commitment_terms=none).",1263,2675,true,false,,,
gt_0117,cll_06E09HGEHDXFZ2KM1JGMZW3S4M,cll_06E09HGEHDXFZ2KM1JGMZW3S4M,span_index:4,c8f18cc1-48b0-435f-89f7-d0179d4ddfb0,4,,skelton,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.750,v1.12.0_world_model_facts,claude-3-haiku-20240307,,"The transcript contains multiple references to the Winship Residence project, including explicit mentions of 'Lou Winship' and 'Winship'. The contact's identity as a 'floater' (works on multiple projects) is an anti-signal, but the strong transcript anchors outweigh this.",6659,10415,true,false,,,
gt_0118,cll_06E0BA5C3XYFS65V3HY7AM6RHM,cll_06E0BA5C3XYFS65V3HY7AM6RHM,span_index:0,07f9a8cb-6a62-46bc-818b-eb46ca49018c,0,,permar,assign,d8091a15-6a69-4634-8d5b-117abea35aa6,Permar Residence,review,0.750,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{quote_unverified,weak_anchor,ambiguous_contact}","The transcript contains multiple references to 'Debbie' and 'Debbie Permar', which clearly indicate the Permar Residence project. The context about Debbie buying vanities separately also matches the project journal information.",0,780,true,false,,,
gt_0122,cll_06E0CB4CA1R5KC4A8DRPDGCZCR,cll_06E0CB4CA1R5KC4A8DRPDGCZCR,span_index:3,ab1ce579-4977-46e0-8939-e3bb2cf24a36,3,,winship,assign,,,review,0.250,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{weak_anchor,ambiguous_contact}","The transcript does not contain any explicit mentions of project names, addresses, or client names that would allow for a confident assignment to a specific project. The contact, Randy Booth, is a 'floater' who works on many projects, so his identity is an anti-signal. There are no strong anchors in the transcript, and the journal and world model context is limited. However, the conversation does seem to be about ongoing construction or maintenance work, so review by a human is warranted.",2564,3325,true,false,,,
gt_0123,cll_06E09T4HJ5VAXB3ZPSBFKK4978,cll_06E09T4HJ5VAXB3ZPSBFKK4978,span_index:0,fd516dc1-28e2-4bab-bf45-6d71917f2b8f,0,,none,none,7db5e186-7dda-4c2c-b85e-7235b67e06d8,Woodbery Residence,assign,0.850,v1.12.0_world_model_facts,claude-3-haiku-20240307,,"The transcript mentions the contact 'Shailen Woodberry', which matches the 'Woodbery Residence' project. The contact is anchored to this single project, providing strong attribution evidence. While no exact project name is mentioned, the alias 'Woodberry' is corroborated in the transcript.",0,127,true,false,,,
gt_0124,cll_06E09YE4NSW4156B8JW1ZQCFHM,cll_06E09YE4NSW4156B8JW1ZQCFHM,span_index:0,008a8dd5-9b27-44a3-a44a-39eebf9b2ebd,0,,woodbery,assign,,,review,0.850,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{weak_anchor,bizdev_without_commitment}","The transcript contains several strong anchors pointing to the Woodbery Residence project, including mentions of the client's name ('Shayelyn Woodbery'), working on design details like the layback door areas, and discussing plumbing/cabinet selections - all of which are relevant to this active project. The contact, Shayelyn Woodbery, is an anchored (fanout=1) specialist on this project, which provides additional confirmation. BizDev prospect gate held project assignment (thinking about; commitment_terms=none).",0,5556,true,false,,,
gt_0125,cll_06E09YE4NSW4156B8JW1ZQCFHM,cll_06E09YE4NSW4156B8JW1ZQCFHM,span_index:1,2f150d62-f9aa-4daa-8603-34acb83ef71e,1,,woodbery,assign,,,review,0.650,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{weak_anchor,bizdev_without_commitment}","The transcript mentions the client's interest in the interior ceiling design of the screen porch, which could be related to the Woodbery Residence project. However, there are no direct quotes or strong anchors to definitively link this conversation to that project. The client's previous experience with other porch projects also introduces ambiguity. More information is needed to confidently assign this conversation to a specific project. BizDev prospect gate held project assignment (thinking about; commitment_terms=none).",5556,10006,true,false,,,
gt_0126,cll_06E09YE4NSW4156B8JW1ZQCFHM,cll_06E09YE4NSW4156B8JW1ZQCFHM,span_index:2,a47f108d-2dc5-4260-9b0f-603e9fc92022,2,,woodbery,assign,,,review,0.850,v1.12.0_world_model_facts,claude-3-haiku-20240307,{bizdev_without_commitment},"The conversation is primarily about the Woodbery Residence project, as evidenced by the explicit mentions of 'David' and 'Zach' (which are not HCB staff), discussion of window details and header heights, and the contact's strong project affiliation as an 'anchored' project specialist. BizDev prospect gate held project assignment (looking at; commitment_terms=none).",10006,14614,true,false,,,
gt_0127,cll_06E036A5JSVQ173D5Z7576KC1W,cll_06E036A5JSVQ173D5Z7576KC1W,span_index:0,ebbdfdf8-9e54-429a-9fc3-325f903df399,0,,none,none,,,none,0.000,v1.12.0_world_model_facts,claude-3-haiku-20240307,,"The transcript does not contain any information about a specific project. The caller's identity is unknown and they do not appear to be associated with any particular HCB project. There are no project mentions, addresses, client names, or other anchors in the transcript to indicate a specific project. Without any project-related evidence, the correct decision is 'none'. junk_call_filtered: junk_call_filtered,low_word_count,single_speaker_turn (word_count=19,speaker_turns=0)",0,101,true,false,,,
gt_0128,cll_06E0AQ56N9YGX9A1NE831BRF30,cll_06E0AQ56N9YGX9A1NE831BRF30,span_index:0,f14c5557-6868-434b-b2d2-895b81f37b11,0,,winship,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,review,0.650,v1.12.0_world_model_facts,claude-3-haiku-20240307,{weak_anchor},"The transcript mentions 'Lou', which matches the Winship Residence project, but the conversation is focused on hardware and certificate of occupancy, which is not clearly tied to the Winship project. More context is needed to confidently attribute this call.",0,1553,true,false,,,
gt_0129,cll_06E0AQ56N9YGX9A1NE831BRF30,cll_06E0AQ56N9YGX9A1NE831BRF30,span_index:1,f809e322-2189-470d-9b12-47f17035e5a5,1,,winship,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,review,0.600,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{quote_unverified,weak_anchor}","The transcript mentions 'Lou', which matches the Winship Residence project. However, the transcript does not contain any strong anchors like an exact project name, address, or client name. The contact's identity is unknown (fanout=0), providing no signal. Without a direct quote or other strong evidence from the transcript, I cannot confidently assign this conversation to the Winship Residence project.",1553,3797,true,false,,,
gt_0130,cll_06E09HDCXSR1X362SXGJFMGWRG,cll_06E09HDCXSR1X362SXGJFMGWRG,span_index:0,8b6cfa50-ae2b-46e0-85c4-2ef895e4849e,0,,none,none,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.920,v1.12.0_world_model_facts,claude-3-haiku-20240307,,"The transcript segment provided does not contain any information related to a specific project. It only mentions a phone number, which is not enough evidence to attribute the conversation to any particular project. deterministic_homeowner_override_gate: forced assign to homeowner project 310a3768-d7c0-4e72-88d0-aa67bf4d1b05 (prev_decision=none, prev_project=null).",0,30,true,false,,,
gt_0133,cll_06E09H1BF9R1VAGJ6ZGBSRY3E8,cll_06E09H1BF9R1VAGJ6ZGBSRY3E8,span_index:0,572215f8-fd16-4107-8c8d-3809fa395c72,0,,winship,assign,47cb7720-9495-4187-8220-a8100c3b67aa,Moss Residence,review,0.750,v1.12.0_world_model_facts,claude-3-haiku-20240307,{weak_anchor},"The transcript contains strong evidence that the conversation is about the Moss Residence project, including mentions of site work, irrigation, and the contact's confirmed affinity for this project.",0,1379,true,false,,,
gt_0134,cll_06E036EMVSSF39ME83BS5ZBKH4,cll_06E036EMVSSF39ME83BS5ZBKH4,span_index:0,2eda1922-8350-44b3-86de-8bb89564b502,0,,none,none,657a67e1-384d-4f72-81a1-fa50c366d338,Overhead / Internal Operations,review,0.750,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{quote_unverified,weak_anchor}","The transcript contains an explicit mention of 'insurance paperwork', which matches the 'insurance paperwork' alias for the Overhead / Internal Operations project. This, combined with the caller being Zach Sittler (an HCB staff member), provides strong evidence that this call is about the Overhead / Internal Operations project.",0,761,true,false,,,
gt_0135,cll_06E0BD9AVXYNKD485TCKZ5KBPC,cll_06E0BD9AVXYNKD485TCKZ5KBPC,span_index:0,c5dccdc3-e129-4b7f-be74-7a4b28891693,0,,permar,assign,d8091a15-6a69-4634-8d5b-117abea35aa6,Permar Residence,review,0.650,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{weak_anchor,ambiguous_contact}","The transcript mentions 'Alicia' and 'Randy', which match the Permar Residence project. However, the contact Zack Sittler is a floater with high fanout, so his identity is not a strong signal. There are no exact quotes from the transcript to definitively assign this conversation to the Permar Residence project.",0,1089,true,false,,,
gt_0136,cll_06E0BD9AVXYNKD485TCKZ5KBPC,cll_06E0BD9AVXYNKD485TCKZ5KBPC,span_index:1,28074655-335b-472a-b004-e52bc44d573a,1,,permar,assign,,,review,0.650,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{quote_unverified,weak_anchor,ambiguous_contact,bizdev_without_commitment}","The transcript includes several references to a project with a client named Debbie Permar, which matches the Permar Residence project. However, the contact, Zack Sittler, is a floater (works on 12+ projects) so his identity is not a strong attribution signal. The journal context also includes some relevant open loops, but no smoking gun evidence. I recommend reviewing this further to determine if the Permar Residence is the primary topic of discussion. BizDev prospect gate held project assignment (looking at; commitment_terms=none).",1089,7130,true,false,,,
gt_0137,cll_06E0CB4CA1R5KC4A8DRPDGCZCR,cll_06E0CB4CA1R5KC4A8DRPDGCZCR,span_index:2,aace74cf-1db6-4910-950f-cf69c319b429,2,,permar,assign,,,review,0.550,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{weak_anchor,ambiguous_contact}","The transcript mentions a price of $3.50 per foot for a waterline installation, which could potentially match the Winship Residence project. However, there are no exact project name, address, or client name matches in the transcript. The contact's floater status is also an anti-signal, so I don't have strong enough evidence to confidently assign this conversation to a specific project. A review is warranted.",1732,2564,true,false,,,
gt_0138,cll_06E0BX85R5ZA19AFWHSA5V7WT8,cll_06E0BX85R5ZA19AFWHSA5V7WT8,span_index:0,32ad7acf-97ab-4dec-81e8-9055fcf65316,0,,skelton,assign,,,review,0.250,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{weak_anchor,ambiguous_contact}","The transcript contains some references to doors, Randy, and a missing delivery, but does not provide enough direct evidence to confidently attribute the conversation to a specific project. A review is needed to further investigate the context.",0,600,true,false,,,
gt_0139,cll_06E0BX85R5ZA19AFWHSA5V7WT8,cll_06E0BX85R5ZA19AFWHSA5V7WT8,span_index:1,49f9daae-e983-4ed3-b478-d97b1c242e87,1,,skelton,assign,d8091a15-6a69-4634-8d5b-117abea35aa6,Permar Residence,assign,0.750,v1.12.0_world_model_facts,claude-3-haiku-20240307,,"The transcript mentions the need to 'set up delivery for the windows' and the caller's intent to 'go ahead and try and set them all', which indicates the Permar Residence project where windows are being installed. The caller's identity as a 'floater' contact provides minimal additional signal, but the specific conversation about window delivery and installation is a strong anchor.",600,2234,true,false,,,
gt_0140,cll_06E0D0WRGHRWKCVAWNNJDZG84C,cll_06E0D0WRGHRWKCVAWNNJDZG84C,span_index:0,ab8ff0bc-97c0-4b2a-a553-f250ddbb40ca,0,,permar,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.750,v1.12.0_world_model_facts,claude-3-haiku-20240307,,"The transcript discusses changes to the lighting layout in a bedroom or bonus room, which aligns with the active Winship Residence project. The contact, Malcolm Hetzer, is anchored to this single project, providing strong attribution evidence.",0,618,true,false,,,
gt_0141,cll_06E0D0WRGHRWKCVAWNNJDZG84C,cll_06E0D0WRGHRWKCVAWNNJDZG84C,span_index:1,2d9a2957-d90c-4927-b587-bbf89f1b0a8e,1,,permar,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.920,v1.12.0_world_model_facts,claude-3-haiku-20240307,,"The transcript mentions some details about a construction project, but does not provide enough specific evidence to confidently attribute it to a particular project. The contact, Malcolm Hetzer, is anchored to a single project, which increases the likelihood this call is about that project. However, there are no direct project name, address, or client references in the transcript to confirm the attribution. deterministic_homeowner_override_gate: forced assign to homeowner project 310a3768-d7c0-4e72-88d0-aa67bf4d1b05 (prev_decision=review, prev_project=null).",618,927,true,false,,,
gt_0142,cll_06DKFKAX0SS2B5N10K1TSZ43HM,cll_06DKFKAX0SS2B5N10K1TSZ43HM,span_index:0,,,,permar,assign,,,,,,,,,,,true,false,span_not_found,Chad GT: concrete pump/pour call is Permar.,bucket:fresh_gt;bucket:vendor_binding;bucket:time_sync_needed
gt_0144,cll_06E0QPHWXXTSH2AC66B2FGCDAM,cll_06E0QPHWXXTSH2AC66B2FGCDAM,span_index:1,1de8077d-e8b2-46ea-b606-daef74f8528d,1,,winship,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,review,0.750,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{weak_anchor,ambiguous_contact}","The conversation mentions several details that indicate the Winship Residence project, including references to 'Malcolm' recording the meeting, 'Jimmy' working on the ceiling and walls, and discussing the stain color and floor install timeline. While the contact is a drifter with 3-4 projects, the transcript evidence is strong enough to confidently attribute this to the Winship Residence.",1053,6298,true,false,,Chad GT: span1 Winship.,bucket:fresh_gt;bucket:interior_finish
gt_0145,cll_06E0QPHWXXTSH2AC66B2FGCDAM,cll_06E0QPHWXXTSH2AC66B2FGCDAM,span_index:2,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,Chad GT: span2 Winship.,bucket:fresh_gt;bucket:interior_finish;bucket:time_sync
gt_0146,cll_06E0QPHWXXTSH2AC66B2FGCDAM,cll_06E0QPHWXXTSH2AC66B2FGCDAM,span_index:3,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,Chad GT: span3 Winship (ash material discussion).,bucket:fresh_gt;bucket:materials_spec;bucket:premium_signal
